name;category;date;y;z;color
10-19 ans;soins intensifs & réanimations;26-04-2020;97;19;"#F0B813"
10-19 ans;soins intensifs & réanimations;03-05-2020;100;26;"#F0B813"
10-19 ans;soins intensifs & réanimations;10-05-2020;93;18;"#F0B813"
10-19 ans;soins intensifs & réanimations;17-05-2020;78;13;"#F0B813"
10-19 ans;soins intensifs & réanimations;24-05-2020;84;14;"#F0B813"
10-19 ans;soins intensifs & réanimations;31-05-2020;46;8;"#F0B813"
10-19 ans;soins intensifs & réanimations;07-06-2020;32;6;"#F0B813"
10-19 ans;soins intensifs & réanimations;14-06-2020;32;6;"#EEA918"
10-19 ans;soins intensifs & réanimations;21-06-2020;32;6;"#EEA918"
10-19 ans;soins intensifs & réanimations;28-06-2020;26;5;"#EEA918"
10-19 ans;soins intensifs & réanimations;05-07-2020;20;4;"#EEA918"
10-19 ans;soins intensifs & réanimations;12-07-2020;10;2;"#EEA918"
10-19 ans;soins intensifs & réanimations;19-07-2020;13;3;"#EEA918"
10-19 ans;soins intensifs & réanimations;26-07-2020;0;1;"#EEA918"
10-19 ans;soins intensifs & réanimations;02-08-2020;0;1;"#ED9D1D"
10-19 ans;soins intensifs & réanimations;09-08-2020;13;3;"#ED9D1D"
10-19 ans;soins intensifs & réanimations;16-08-2020;0;1;"#ED9D1D"
10-19 ans;soins intensifs & réanimations;23-08-2020;10;2;"#ED9D1D"
10-19 ans;soins intensifs & réanimations;30-08-2020;0;1;"#ED9D1D"
10-19 ans;soins intensifs & réanimations;06-09-2020;13;3;"#ED9D1D"
10-19 ans;soins intensifs & réanimations;13-09-2020;0;1;"#ED9D1D"
10-19 ans;soins intensifs & réanimations;20-09-2020;0;1;"#EC9221"
10-19 ans;soins intensifs & réanimations;27-09-2020;0;1;"#EC9221"
10-19 ans;soins intensifs & réanimations;04-10-2020;20;4;"#EC9221"
10-19 ans;soins intensifs & réanimations;11-10-2020;20;4;"#EC9221"
10-19 ans;soins intensifs & réanimations;18-10-2020;46;8;"#EC9221"
10-19 ans;soins intensifs & réanimations;25-10-2020;58;9;"#EC9221"
10-19 ans;soins intensifs & réanimations;01-11-2020;32;6;"#EC9221"
10-19 ans;soins intensifs & réanimations;08-11-2020;43;7;"#EB8626"
10-19 ans;soins intensifs & réanimations;15-11-2020;58;9;"#EB8626"
10-19 ans;soins intensifs & réanimations;22-11-2020;71;11;"#EB8626"
10-19 ans;soins intensifs & réanimations;29-11-2020;86;15;"#EB8626"
10-19 ans;soins intensifs & réanimations;06-12-2020;78;13;"#EB8626"
10-19 ans;soins intensifs & réanimations;13-12-2020;78;13;"#EB8626"
10-19 ans;soins intensifs & réanimations;20-12-2020;78;13;"#EB8626"
10-19 ans;soins intensifs & réanimations;27-12-2020;71;11;"#EB8626"
10-19 ans;soins intensifs & réanimations;03-01-2021;46;8;"#EA7A2A"
10-19 ans;soins intensifs & réanimations;10-01-2021;58;9;"#EA7A2A"
10-19 ans;soins intensifs & réanimations;17-01-2021;26;5;"#EA7A2A"
10-19 ans;soins intensifs & réanimations;24-01-2021;68;10;"#EA7A2A"
10-19 ans;soins intensifs & réanimations;31-01-2021;71;11;"#EA7A2A"
10-19 ans;soins intensifs & réanimations;07-02-2021;43;7;"#EA7A2A"
10-19 ans;soins intensifs & réanimations;14-02-2021;32;6;"#EA7A2A"
10-19 ans;soins intensifs & réanimations;21-02-2021;46;8;"#E96F2E"
10-19 ans;soins intensifs & réanimations;28-02-2021;46;8;"#E96F2E"
10-19 ans;soins intensifs & réanimations;07-03-2021;71;11;"#E96F2E"
10-19 ans;soins intensifs & réanimations;14-03-2021;58;9;"#E96F2E"
10-19 ans;soins intensifs & réanimations;21-03-2021;68;10;"#E96F2E"
10-19 ans;soins intensifs & réanimations;28-03-2021;58;9;"#E96F2E"
10-19 ans;soins intensifs & réanimations;04-04-2021;46;8;"#E96F2E"
10-19 ans;soins intensifs & réanimations;11-04-2021;58;9;"#E86333"
10-19 ans;soins intensifs & réanimations;18-04-2021;58;9;"#E86333"
10-19 ans;soins intensifs & réanimations;25-04-2021;86;15;"#E86333"
10-19 ans;soins intensifs & réanimations;02-05-2021;86;15;"#E86333"
10-19 ans;soins intensifs & réanimations;09-05-2021;91;17;"#E86333"
10-19 ans;soins intensifs & réanimations;16-05-2021;90;16;"#E86333"
10-19 ans;soins intensifs & réanimations;23-05-2021;46;8;"#E86333"
10-19 ans;soins intensifs & réanimations;30-05-2021;71;11;"#E75737"
10-19 ans;soins intensifs & réanimations;06-06-2021;32;6;"#E75737"
10-19 ans;soins intensifs & réanimations;13-06-2021;26;5;"#E75737"
10-19 ans;soins intensifs & réanimations;20-06-2021;32;6;"#E75737"
10-19 ans;soins intensifs & réanimations;27-06-2021;32;6;"#E75737"
10-19 ans;soins intensifs & réanimations;04-07-2021;26;5;"#E75737"
10-19 ans;soins intensifs & réanimations;11-07-2021;20;4;"#ffffff"
10-19 ans;soins intensifs & réanimations;18-07-2021;13;3;"#3498db"
20-29 ans;soins intensifs & réanimations;22-03-2020;39;17;"#f1c40f"
20-29 ans;soins intensifs & réanimations;29-03-2020;81;44;"#f1c40f"
20-29 ans;soins intensifs & réanimations;05-04-2020;99;63;"#f1c40f"
20-29 ans;soins intensifs & réanimations;12-04-2020;94;56;"#f1c40f"
20-29 ans;soins intensifs & réanimations;19-04-2020;91;52;"#f1c40f"
20-29 ans;soins intensifs & réanimations;26-04-2020;86;49;"#F0B813"
20-29 ans;soins intensifs & réanimations;03-05-2020;90;51;"#F0B813"
20-29 ans;soins intensifs & réanimations;10-05-2020;67;29;"#F0B813"
20-29 ans;soins intensifs & réanimations;17-05-2020;64;28;"#F0B813"
20-29 ans;soins intensifs & réanimations;24-05-2020;59;26;"#F0B813"
20-29 ans;soins intensifs & réanimations;31-05-2020;54;24;"#F0B813"
20-29 ans;soins intensifs & réanimations;07-06-2020;45;19;"#F0B813"
20-29 ans;soins intensifs & réanimations;14-06-2020;39;17;"#EEA918"
20-29 ans;soins intensifs & réanimations;21-06-2020;32;15;"#EEA918"
20-29 ans;soins intensifs & réanimations;28-06-2020;22;12;"#EEA918"
20-29 ans;soins intensifs & réanimations;05-07-2020;22;12;"#EEA918"
20-29 ans;soins intensifs & réanimations;12-07-2020;14;8;"#EEA918"
20-29 ans;soins intensifs & réanimations;19-07-2020;17;10;"#EEA918"
20-29 ans;soins intensifs & réanimations;26-07-2020;1;4;"#EEA918"
20-29 ans;soins intensifs & réanimations;02-08-2020;0;3;"#ED9D1D"
20-29 ans;soins intensifs & réanimations;09-08-2020;1;4;"#ED9D1D"
20-29 ans;soins intensifs & réanimations;16-08-2020;6;6;"#ED9D1D"
20-29 ans;soins intensifs & réanimations;23-08-2020;6;6;"#ED9D1D"
20-29 ans;soins intensifs & réanimations;30-08-2020;1;4;"#ED9D1D"
20-29 ans;soins intensifs & réanimations;06-09-2020;9;7;"#ED9D1D"
20-29 ans;soins intensifs & réanimations;13-09-2020;9;7;"#ED9D1D"
20-29 ans;soins intensifs & réanimations;20-09-2020;9;7;"#EC9221"
20-29 ans;soins intensifs & réanimations;27-09-2020;22;12;"#EC9221"
20-29 ans;soins intensifs & réanimations;04-10-2020;28;13;"#EC9221"
20-29 ans;soins intensifs & réanimations;11-10-2020;16;9;"#EC9221"
20-29 ans;soins intensifs & réanimations;18-10-2020;9;7;"#EC9221"
20-29 ans;soins intensifs & réanimations;25-10-2020;22;12;"#EC9221"
20-29 ans;soins intensifs & réanimations;01-11-2020;35;16;"#EC9221"
20-29 ans;soins intensifs & réanimations;08-11-2020;62;27;"#EB8626"
20-29 ans;soins intensifs & réanimations;15-11-2020;64;28;"#EB8626"
20-29 ans;soins intensifs & réanimations;22-11-2020;57;25;"#EB8626"
20-29 ans;soins intensifs & réanimations;29-11-2020;45;19;"#EB8626"
20-29 ans;soins intensifs & réanimations;06-12-2020;49;20;"#EB8626"
20-29 ans;soins intensifs & réanimations;13-12-2020;35;16;"#EB8626"
20-29 ans;soins intensifs & réanimations;20-12-2020;17;10;"#EB8626"
20-29 ans;soins intensifs & réanimations;27-12-2020;39;17;"#EB8626"
20-29 ans;soins intensifs & réanimations;03-01-2021;35;16;"#EA7A2A"
20-29 ans;soins intensifs & réanimations;10-01-2021;39;17;"#EA7A2A"
20-29 ans;soins intensifs & réanimations;17-01-2021;45;19;"#EA7A2A"
20-29 ans;soins intensifs & réanimations;24-01-2021;52;23;"#EA7A2A"
20-29 ans;soins intensifs & réanimations;31-01-2021;57;25;"#EA7A2A"
20-29 ans;soins intensifs & réanimations;07-02-2021;54;24;"#EA7A2A"
20-29 ans;soins intensifs & réanimations;14-02-2021;72;36;"#EA7A2A"
20-29 ans;soins intensifs & réanimations;21-02-2021;75;38;"#E96F2E"
20-29 ans;soins intensifs & réanimations;28-02-2021;70;34;"#E96F2E"
20-29 ans;soins intensifs & réanimations;07-03-2021;70;34;"#E96F2E"
20-29 ans;soins intensifs & réanimations;14-03-2021;72;36;"#E96F2E"
20-29 ans;soins intensifs & réanimations;21-03-2021;78;40;"#E96F2E"
20-29 ans;soins intensifs & réanimations;28-03-2021;78;40;"#E96F2E"
20-29 ans;soins intensifs & réanimations;04-04-2021;81;44;"#E96F2E"
20-29 ans;soins intensifs & réanimations;11-04-2021;88;50;"#E86333"
20-29 ans;soins intensifs & réanimations;18-04-2021;94;56;"#E86333"
20-29 ans;soins intensifs & réanimations;25-04-2021;97;62;"#E86333"
20-29 ans;soins intensifs & réanimations;02-05-2021;91;52;"#E86333"
20-29 ans;soins intensifs & réanimations;09-05-2021;100;66;"#E86333"
20-29 ans;soins intensifs & réanimations;16-05-2021;84;47;"#E86333"
20-29 ans;soins intensifs & réanimations;23-05-2021;86;49;"#E86333"
20-29 ans;soins intensifs & réanimations;30-05-2021;77;39;"#E75737"
20-29 ans;soins intensifs & réanimations;06-06-2021;68;30;"#E75737"
20-29 ans;soins intensifs & réanimations;13-06-2021;59;26;"#E75737"
20-29 ans;soins intensifs & réanimations;20-06-2021;49;20;"#E75737"
20-29 ans;soins intensifs & réanimations;27-06-2021;28;13;"#E75737"
20-29 ans;soins intensifs & réanimations;04-07-2021;30;14;"#E75737"
20-29 ans;soins intensifs & réanimations;11-07-2021;32;15;"#ffffff"
20-29 ans;soins intensifs & réanimations;18-07-2021;20;11;"#3498db"
30-39 ans;soins intensifs & réanimations;22-03-2020;62;72;"#f1c40f"
30-39 ans;soins intensifs & réanimations;29-03-2020;88;156;"#f1c40f"
30-39 ans;soins intensifs & réanimations;05-04-2020;100;218;"#f1c40f"
30-39 ans;soins intensifs & réanimations;12-04-2020;99;213;"#f1c40f"
30-39 ans;soins intensifs & réanimations;19-04-2020;93;174;"#f1c40f"
30-39 ans;soins intensifs & réanimations;26-04-2020;81;119;"#F0B813"
30-39 ans;soins intensifs & réanimations;03-05-2020;71;92;"#F0B813"
30-39 ans;soins intensifs & réanimations;10-05-2020;58;66;"#F0B813"
30-39 ans;soins intensifs & réanimations;17-05-2020;45;49;"#F0B813"
30-39 ans;soins intensifs & réanimations;24-05-2020;28;40;"#F0B813"
30-39 ans;soins intensifs & réanimations;31-05-2020;25;32;"#F0B813"
30-39 ans;soins intensifs & réanimations;07-06-2020;17;24;"#F0B813"
30-39 ans;soins intensifs & réanimations;14-06-2020;22;29;"#EEA918"
30-39 ans;soins intensifs & réanimations;21-06-2020;17;24;"#EEA918"
30-39 ans;soins intensifs & réanimations;28-06-2020;14;23;"#EEA918"
30-39 ans;soins intensifs & réanimations;05-07-2020;12;20;"#EEA918"
30-39 ans;soins intensifs & réanimations;12-07-2020;14;23;"#EEA918"
30-39 ans;soins intensifs & réanimations;19-07-2020;12;20;"#EEA918"
30-39 ans;soins intensifs & réanimations;26-07-2020;6;16;"#EEA918"
30-39 ans;soins intensifs & réanimations;02-08-2020;3;15;"#ED9D1D"
30-39 ans;soins intensifs & réanimations;09-08-2020;7;18;"#ED9D1D"
30-39 ans;soins intensifs & réanimations;16-08-2020;3;15;"#ED9D1D"
30-39 ans;soins intensifs & réanimations;23-08-2020;10;19;"#ED9D1D"
30-39 ans;soins intensifs & réanimations;30-08-2020;1;13;"#ED9D1D"
30-39 ans;soins intensifs & réanimations;06-09-2020;7;18;"#ED9D1D"
30-39 ans;soins intensifs & réanimations;13-09-2020;17;24;"#ED9D1D"
30-39 ans;soins intensifs & réanimations;20-09-2020;0;12;"#EC9221"
30-39 ans;soins intensifs & réanimations;27-09-2020;23;30;"#EC9221"
30-39 ans;soins intensifs & réanimations;04-10-2020;26;34;"#EC9221"
30-39 ans;soins intensifs & réanimations;11-10-2020;28;40;"#EC9221"
30-39 ans;soins intensifs & réanimations;18-10-2020;38;46;"#EC9221"
30-39 ans;soins intensifs & réanimations;25-10-2020;54;63;"#EC9221"
30-39 ans;soins intensifs & réanimations;01-11-2020;64;75;"#EC9221"
30-39 ans;soins intensifs & réanimations;08-11-2020;65;78;"#EB8626"
30-39 ans;soins intensifs & réanimations;15-11-2020;72;94;"#EB8626"
30-39 ans;soins intensifs & réanimations;22-11-2020;65;78;"#EB8626"
30-39 ans;soins intensifs & réanimations;29-11-2020;52;61;"#EB8626"
30-39 ans;soins intensifs & réanimations;06-12-2020;59;67;"#EB8626"
30-39 ans;soins intensifs & réanimations;13-12-2020;51;54;"#EB8626"
30-39 ans;soins intensifs & réanimations;20-12-2020;38;46;"#EB8626"
30-39 ans;soins intensifs & réanimations;27-12-2020;38;46;"#EB8626"
30-39 ans;soins intensifs & réanimations;03-01-2021;43;48;"#EA7A2A"
30-39 ans;soins intensifs & réanimations;10-01-2021;28;40;"#EA7A2A"
30-39 ans;soins intensifs & réanimations;17-01-2021;33;42;"#EA7A2A"
30-39 ans;soins intensifs & réanimations;24-01-2021;46;50;"#EA7A2A"
30-39 ans;soins intensifs & réanimations;31-01-2021;46;50;"#EA7A2A"
30-39 ans;soins intensifs & réanimations;07-02-2021;57;65;"#EA7A2A"
30-39 ans;soins intensifs & réanimations;14-02-2021;55;64;"#EA7A2A"
30-39 ans;soins intensifs & réanimations;21-02-2021;68;81;"#E96F2E"
30-39 ans;soins intensifs & réanimations;28-02-2021;77;99;"#E96F2E"
30-39 ans;soins intensifs & réanimations;07-03-2021;72;94;"#E96F2E"
30-39 ans;soins intensifs & réanimations;14-03-2021;78;104;"#E96F2E"
30-39 ans;soins intensifs & réanimations;21-03-2021;83;122;"#E96F2E"
30-39 ans;soins intensifs & réanimations;28-03-2021;86;133;"#E96F2E"
30-39 ans;soins intensifs & réanimations;04-04-2021;90;171;"#E96F2E"
30-39 ans;soins intensifs & réanimations;11-04-2021;97;185;"#E86333"
30-39 ans;soins intensifs & réanimations;18-04-2021;94;177;"#E86333"
30-39 ans;soins intensifs & réanimations;25-04-2021;96;179;"#E86333"
30-39 ans;soins intensifs & réanimations;02-05-2021;91;172;"#E86333"
30-39 ans;soins intensifs & réanimations;09-05-2021;87;153;"#E86333"
30-39 ans;soins intensifs & réanimations;16-05-2021;84;132;"#E86333"
30-39 ans;soins intensifs & réanimations;23-05-2021;80;110;"#E86333"
30-39 ans;soins intensifs & réanimations;30-05-2021;75;97;"#E75737"
30-39 ans;soins intensifs & réanimations;06-06-2021;68;81;"#E75737"
30-39 ans;soins intensifs & réanimations;13-06-2021;61;69;"#E75737"
30-39 ans;soins intensifs & réanimations;20-06-2021;49;51;"#E75737"
30-39 ans;soins intensifs & réanimations;27-06-2021;36;45;"#E75737"
30-39 ans;soins intensifs & réanimations;04-07-2021;28;40;"#E75737"
30-39 ans;soins intensifs & réanimations;11-07-2021;33;42;"#ffffff"
30-39 ans;soins intensifs & réanimations;18-07-2021;38;46;"#3498db"
40-49 ans;soins intensifs & réanimations;22-03-2020;48;142;"#f1c40f"
40-49 ans;soins intensifs & réanimations;29-03-2020;87;367;"#f1c40f"
40-49 ans;soins intensifs & réanimations;05-04-2020;100;584;"#f1c40f"
40-49 ans;soins intensifs & réanimations;12-04-2020;99;537;"#f1c40f"
40-49 ans;soins intensifs & réanimations;19-04-2020;90;438;"#f1c40f"
40-49 ans;soins intensifs & réanimations;26-04-2020;83;336;"#F0B813"
40-49 ans;soins intensifs & réanimations;03-05-2020;78;274;"#F0B813"
40-49 ans;soins intensifs & réanimations;10-05-2020;67;195;"#F0B813"
40-49 ans;soins intensifs & réanimations;17-05-2020;51;145;"#F0B813"
40-49 ans;soins intensifs & réanimations;24-05-2020;33;106;"#F0B813"
40-49 ans;soins intensifs & réanimations;31-05-2020;28;87;"#F0B813"
40-49 ans;soins intensifs & réanimations;07-06-2020;23;73;"#F0B813"
40-49 ans;soins intensifs & réanimations;14-06-2020;20;55;"#EEA918"
40-49 ans;soins intensifs & réanimations;21-06-2020;16;43;"#EEA918"
40-49 ans;soins intensifs & réanimations;28-06-2020;14;42;"#EEA918"
40-49 ans;soins intensifs & réanimations;05-07-2020;12;35;"#EEA918"
40-49 ans;soins intensifs & réanimations;12-07-2020;10;31;"#EEA918"
40-49 ans;soins intensifs & réanimations;19-07-2020;4;26;"#EEA918"
40-49 ans;soins intensifs & réanimations;26-07-2020;6;27;"#EEA918"
40-49 ans;soins intensifs & réanimations;02-08-2020;1;21;"#ED9D1D"
40-49 ans;soins intensifs & réanimations;09-08-2020;0;17;"#ED9D1D"
40-49 ans;soins intensifs & réanimations;16-08-2020;1;21;"#ED9D1D"
40-49 ans;soins intensifs & réanimations;23-08-2020;6;27;"#ED9D1D"
40-49 ans;soins intensifs & réanimations;30-08-2020;6;27;"#ED9D1D"
40-49 ans;soins intensifs & réanimations;06-09-2020;13;39;"#ED9D1D"
40-49 ans;soins intensifs & réanimations;13-09-2020;17;46;"#ED9D1D"
40-49 ans;soins intensifs & réanimations;20-09-2020;19;47;"#EC9221"
40-49 ans;soins intensifs & réanimations;27-09-2020;22;68;"#EC9221"
40-49 ans;soins intensifs & réanimations;04-10-2020;26;79;"#EC9221"
40-49 ans;soins intensifs & réanimations;11-10-2020;30;95;"#EC9221"
40-49 ans;soins intensifs & réanimations;18-10-2020;32;101;"#EC9221"
40-49 ans;soins intensifs & réanimations;25-10-2020;43;129;"#EC9221"
40-49 ans;soins intensifs & réanimations;01-11-2020;62;180;"#EC9221"
40-49 ans;soins intensifs & réanimations;08-11-2020;74;237;"#EB8626"
40-49 ans;soins intensifs & réanimations;15-11-2020;70;229;"#EB8626"
40-49 ans;soins intensifs & réanimations;22-11-2020;64;193;"#EB8626"
40-49 ans;soins intensifs & réanimations;29-11-2020;61;178;"#EB8626"
40-49 ans;soins intensifs & réanimations;06-12-2020;55;159;"#EB8626"
40-49 ans;soins intensifs & réanimations;13-12-2020;45;133;"#EB8626"
40-49 ans;soins intensifs & réanimations;20-12-2020;38;124;"#EB8626"
40-49 ans;soins intensifs & réanimations;27-12-2020;49;144;"#EB8626"
40-49 ans;soins intensifs & réanimations;03-01-2021;42;128;"#EA7A2A"
40-49 ans;soins intensifs & réanimations;10-01-2021;41;126;"#EA7A2A"
40-49 ans;soins intensifs & réanimations;17-01-2021;39;125;"#EA7A2A"
40-49 ans;soins intensifs & réanimations;24-01-2021;52;152;"#EA7A2A"
40-49 ans;soins intensifs & réanimations;31-01-2021;54;154;"#EA7A2A"
40-49 ans;soins intensifs & réanimations;07-02-2021;57;162;"#EA7A2A"
40-49 ans;soins intensifs & réanimations;14-02-2021;59;173;"#EA7A2A"
40-49 ans;soins intensifs & réanimations;21-02-2021;65;194;"#E96F2E"
40-49 ans;soins intensifs & réanimations;28-02-2021;71;234;"#E96F2E"
40-49 ans;soins intensifs & réanimations;07-03-2021;71;234;"#E96F2E"
40-49 ans;soins intensifs & réanimations;14-03-2021;80;292;"#E96F2E"
40-49 ans;soins intensifs & réanimations;21-03-2021;81;293;"#E96F2E"
40-49 ans;soins intensifs & réanimations;28-03-2021;86;357;"#E96F2E"
40-49 ans;soins intensifs & réanimations;04-04-2021;88;400;"#E96F2E"
40-49 ans;soins intensifs & réanimations;11-04-2021;94;475;"#E86333"
40-49 ans;soins intensifs & réanimations;18-04-2021;93;473;"#E86333"
40-49 ans;soins intensifs & réanimations;25-04-2021;97;513;"#E86333"
40-49 ans;soins intensifs & réanimations;02-05-2021;96;483;"#E86333"
40-49 ans;soins intensifs & réanimations;09-05-2021;91;439;"#E86333"
40-49 ans;soins intensifs & réanimations;16-05-2021;84;349;"#E86333"
40-49 ans;soins intensifs & réanimations;23-05-2021;77;273;"#E86333"
40-49 ans;soins intensifs & réanimations;30-05-2021;75;251;"#E75737"
40-49 ans;soins intensifs & réanimations;06-06-2021;68;206;"#E75737"
40-49 ans;soins intensifs & réanimations;13-06-2021;58;168;"#E75737"
40-49 ans;soins intensifs & réanimations;20-06-2021;46;141;"#E75737"
40-49 ans;soins intensifs & réanimations;27-06-2021;36;116;"#E75737"
40-49 ans;soins intensifs & réanimations;04-07-2021;35;107;"#E75737"
40-49 ans;soins intensifs & réanimations;11-07-2021;29;89;"#ffffff"
40-49 ans;soins intensifs & réanimations;18-07-2021;25;76;"#3498db"
50-59 ans;soins intensifs & réanimations;22-03-2020;39;338;"#f1c40f"
50-59 ans;soins intensifs & réanimations;29-03-2020;88;991;"#f1c40f"
50-59 ans;soins intensifs & réanimations;05-04-2020;100;1505;"#f1c40f"
50-59 ans;soins intensifs & réanimations;12-04-2020;99;1433;"#f1c40f"
50-59 ans;soins intensifs & réanimations;19-04-2020;94;1138;"#f1c40f"
50-59 ans;soins intensifs & réanimations;26-04-2020;86;909;"#F0B813"
50-59 ans;soins intensifs & réanimations;03-05-2020;80;723;"#F0B813"
50-59 ans;soins intensifs & réanimations;10-05-2020;64;533;"#F0B813"
50-59 ans;soins intensifs & réanimations;17-05-2020;49;395;"#F0B813"
50-59 ans;soins intensifs & réanimations;24-05-2020;36;301;"#F0B813"
50-59 ans;soins intensifs & réanimations;31-05-2020;32;236;"#F0B813"
50-59 ans;soins intensifs & réanimations;07-06-2020;26;194;"#F0B813"
50-59 ans;soins intensifs & réanimations;14-06-2020;22;160;"#EEA918"
50-59 ans;soins intensifs & réanimations;21-06-2020;17;123;"#EEA918"
