name;category;date;y;z;color
20-29 ans;tests positifs / réalisés;06-09-2020;47;6,79;"#EC9221"
20-29 ans;tests positifs / réalisés;13-09-2020;49;7,14;"#EC9221"
20-29 ans;tests positifs / réalisés;20-09-2020;55;8,05;"#EC9221"
20-29 ans;tests positifs / réalisés;27-09-2020;60;8,67;"#EC9221"
20-29 ans;tests positifs / réalisés;04-10-2020;63;9,21;"#EB8626"
20-29 ans;tests positifs / réalisés;11-10-2020;77;11,23;"#EB8626"
20-29 ans;tests positifs / réalisés;18-10-2020;81;11,74;"#EB8626"
20-29 ans;tests positifs / réalisés;25-10-2020;98;14,23;"#EB8626"
20-29 ans;tests positifs / réalisés;01-11-2020;100;14,53;"#EA7A2A"
20-29 ans;tests positifs / réalisés;08-11-2020;92;13,3;"#EA7A2A"
20-29 ans;tests positifs / réalisés;15-11-2020;71;10,29;"#EA7A2A"
20-29 ans;tests positifs / réalisés;22-11-2020;54;7,82;"#EA7A2A"
20-29 ans;tests positifs / réalisés;29-11-2020;42;6,15;"#EA7A2A"
20-29 ans;tests positifs / réalisés;06-12-2020;43;6,19;"#E96F2E"
20-29 ans;tests positifs / réalisés;13-12-2020;41;5,94;"#E96F2E"
20-29 ans;tests positifs / réalisés;20-12-2020;28;4,01;"#E96F2E"
20-29 ans;tests positifs / réalisés;27-12-2020;18;2,57;"#E96F2E"
20-29 ans;tests positifs / réalisés;03-01-2021;30;4,37;"#E86333"
20-29 ans;tests positifs / réalisés;10-01-2021;42;6,12;"#E86333"
20-29 ans;tests positifs / réalisés;17-01-2021;43;6,31;"#E86333"
20-29 ans;tests positifs / réalisés;24-01-2021;45;6,51;"#E86333"
20-29 ans;tests positifs / réalisés;31-01-2021;40;5,88;"#E86333"
20-29 ans;tests positifs / réalisés;07-02-2021;41;5,94;"#E75737"
20-29 ans;tests positifs / réalisés;14-02-2021;41;5,91;"#E75737"
20-29 ans;tests positifs / réalisés;21-02-2021;46;6,68;"#E75737"
20-29 ans;tests positifs / réalisés;28-02-2021;48;7;"#ffffff"
20-29 ans;tests positifs / réalisés;07-03-2021;49;7,15;"#3498db"
30-39 ans;tests positifs / réalisés;17-05-2020;12;1,79;"#f1c40f"
30-39 ans;tests positifs / réalisés;24-05-2020;10;1,51;"#f1c40f"
30-39 ans;tests positifs / réalisés;31-05-2020;9;1,37;"#F0B813"
30-39 ans;tests positifs / réalisés;07-06-2020;11;1,67;"#F0B813"
30-39 ans;tests positifs / réalisés;14-06-2020;11;1,74;"#F0B813"
30-39 ans;tests positifs / réalisés;21-06-2020;14;2,2;"#F0B813"
30-39 ans;tests positifs / réalisés;28-06-2020;13;1,91;"#EEA918"
30-39 ans;tests positifs / réalisés;05-07-2020;10;1,51;"#EEA918"
30-39 ans;tests positifs / réalisés;12-07-2020;7;1,13;"#EEA918"
30-39 ans;tests positifs / réalisés;19-07-2020;8;1,28;"#EEA918"
30-39 ans;tests positifs / réalisés;26-07-2020;9;1,44;"#EEA918"
30-39 ans;tests positifs / réalisés;02-08-2020;11;1,61;"#ED9D1D"
30-39 ans;tests positifs / réalisés;09-08-2020;15;2,25;"#ED9D1D"
30-39 ans;tests positifs / réalisés;16-08-2020;20;3,02;"#ED9D1D"
30-39 ans;tests positifs / réalisés;23-08-2020;24;3,7;"#ED9D1D"
30-39 ans;tests positifs / réalisés;30-08-2020;27;4,15;"#EC9221"
30-39 ans;tests positifs / réalisés;06-09-2020;31;4,78;"#EC9221"
30-39 ans;tests positifs / réalisés;13-09-2020;29;4,45;"#EC9221"
30-39 ans;tests positifs / réalisés;20-09-2020;35;5,29;"#EC9221"
30-39 ans;tests positifs / réalisés;27-09-2020;43;6,55;"#EC9221"
30-39 ans;tests positifs / réalisés;04-10-2020;50;7,67;"#EB8626"
30-39 ans;tests positifs / réalisés;11-10-2020;67;10,3;"#EB8626"
30-39 ans;tests positifs / réalisés;18-10-2020;73;11,22;"#EB8626"
30-39 ans;tests positifs / réalisés;25-10-2020;95;14,57;"#EB8626"
30-39 ans;tests positifs / réalisés;01-11-2020;100;15,28;"#EA7A2A"
30-39 ans;tests positifs / réalisés;08-11-2020;88;13,47;"#EA7A2A"
30-39 ans;tests positifs / réalisés;15-11-2020;66;10,02;"#EA7A2A"
30-39 ans;tests positifs / réalisés;22-11-2020;50;7,6;"#EA7A2A"
30-39 ans;tests positifs / réalisés;29-11-2020;40;6,05;"#EA7A2A"
30-39 ans;tests positifs / réalisés;06-12-2020;39;6;"#E96F2E"
30-39 ans;tests positifs / réalisés;13-12-2020;37;5,72;"#E96F2E"
30-39 ans;tests positifs / réalisés;20-12-2020;26;3,96;"#E96F2E"
30-39 ans;tests positifs / réalisés;27-12-2020;16;2,48;"#E96F2E"
30-39 ans;tests positifs / réalisés;03-01-2021;34;5,17;"#E86333"
30-39 ans;tests positifs / réalisés;10-01-2021;40;6,13;"#E86333"
30-39 ans;tests positifs / réalisés;17-01-2021;41;6,19;"#E86333"
30-39 ans;tests positifs / réalisés;24-01-2021;41;6,34;"#E86333"
30-39 ans;tests positifs / réalisés;31-01-2021;39;5,94;"#E86333"
30-39 ans;tests positifs / réalisés;07-02-2021;38;5,73;"#E75737"
30-39 ans;tests positifs / réalisés;14-02-2021;38;5,75;"#E75737"
30-39 ans;tests positifs / réalisés;21-02-2021;43;6,51;"#E75737"
30-39 ans;tests positifs / réalisés;28-02-2021;46;7,08;"#ffffff"
30-39 ans;tests positifs / réalisés;07-03-2021;47;7,24;"#3498db"
40-49 ans;tests positifs / réalisés;17-05-2020;11;1,8;"#f1c40f"
40-49 ans;tests positifs / réalisés;24-05-2020;10;1,72;"#f1c40f"
40-49 ans;tests positifs / réalisés;31-05-2020;9;1,52;"#F0B813"
40-49 ans;tests positifs / réalisés;07-06-2020;10;1,61;"#F0B813"
40-49 ans;tests positifs / réalisés;14-06-2020;9;1,55;"#F0B813"
40-49 ans;tests positifs / réalisés;21-06-2020;11;1,82;"#F0B813"
40-49 ans;tests positifs / réalisés;28-06-2020;10;1,67;"#EEA918"
40-49 ans;tests positifs / réalisés;05-07-2020;8;1,38;"#EEA918"
40-49 ans;tests positifs / réalisés;12-07-2020;7;1,21;"#EEA918"
40-49 ans;tests positifs / réalisés;19-07-2020;7;1,24;"#EEA918"
40-49 ans;tests positifs / réalisés;26-07-2020;8;1,34;"#EEA918"
40-49 ans;tests positifs / réalisés;02-08-2020;8;1,25;"#ED9D1D"
40-49 ans;tests positifs / réalisés;09-08-2020;11;1,8;"#ED9D1D"
40-49 ans;tests positifs / réalisés;16-08-2020;16;2,65;"#ED9D1D"
40-49 ans;tests positifs / réalisés;23-08-2020;18;2,96;"#ED9D1D"
40-49 ans;tests positifs / réalisés;30-08-2020;19;3,2;"#EC9221"
40-49 ans;tests positifs / réalisés;06-09-2020;25;4,06;"#EC9221"
40-49 ans;tests positifs / réalisés;13-09-2020;28;4,69;"#EC9221"
40-49 ans;tests positifs / réalisés;20-09-2020;33;5,42;"#EC9221"
40-49 ans;tests positifs / réalisés;27-09-2020;38;6,33;"#EC9221"
40-49 ans;tests positifs / réalisés;04-10-2020;48;7,87;"#EB8626"
40-49 ans;tests positifs / réalisés;11-10-2020;65;10,69;"#EB8626"
40-49 ans;tests positifs / réalisés;18-10-2020;70;11,59;"#EB8626"
40-49 ans;tests positifs / réalisés;25-10-2020;92;15,28;"#EB8626"
40-49 ans;tests positifs / réalisés;01-11-2020;100;16,55;"#EA7A2A"
40-49 ans;tests positifs / réalisés;08-11-2020;86;14,26;"#EA7A2A"
40-49 ans;tests positifs / réalisés;15-11-2020;64;10,58;"#EA7A2A"
40-49 ans;tests positifs / réalisés;22-11-2020;50;8,28;"#EA7A2A"
40-49 ans;tests positifs / réalisés;29-11-2020;40;6,66;"#EA7A2A"
40-49 ans;tests positifs / réalisés;06-12-2020;39;6,45;"#E96F2E"
40-49 ans;tests positifs / réalisés;13-12-2020;38;6,26;"#E96F2E"
40-49 ans;tests positifs / réalisés;20-12-2020;25;4,12;"#E96F2E"
40-49 ans;tests positifs / réalisés;27-12-2020;15;2,53;"#E96F2E"
40-49 ans;tests positifs / réalisés;03-01-2021;34;5,63;"#E86333"
40-49 ans;tests positifs / réalisés;10-01-2021;38;6,27;"#E86333"
40-49 ans;tests positifs / réalisés;17-01-2021;40;6,56;"#E86333"
40-49 ans;tests positifs / réalisés;24-01-2021;43;7,17;"#E86333"
40-49 ans;tests positifs / réalisés;31-01-2021;41;6,77;"#E86333"
40-49 ans;tests positifs / réalisés;07-02-2021;39;6,5;"#E75737"
40-49 ans;tests positifs / réalisés;14-02-2021;37;6,11;"#E75737"
40-49 ans;tests positifs / réalisés;21-02-2021;42;6,88;"#E75737"
40-49 ans;tests positifs / réalisés;28-02-2021;46;7,68;"#ffffff"
40-49 ans;tests positifs / réalisés;07-03-2021;47;7,78;"#3498db"
50-59 ans;tests positifs / réalisés;17-05-2020;11;1,87;"#f1c40f"
50-59 ans;tests positifs / réalisés;24-05-2020;10;1,62;"#f1c40f"
50-59 ans;tests positifs / réalisés;31-05-2020;7;1,21;"#F0B813"
50-59 ans;tests positifs / réalisés;07-06-2020;8;1,33;"#F0B813"
50-59 ans;tests positifs / réalisés;14-06-2020;8;1,27;"#F0B813"
50-59 ans;tests positifs / réalisés;21-06-2020;8;1,36;"#F0B813"
50-59 ans;tests positifs / réalisés;28-06-2020;8;1,31;"#EEA918"
50-59 ans;tests positifs / réalisés;05-07-2020;7;1,16;"#EEA918"
50-59 ans;tests positifs / réalisés;12-07-2020;7;1,09;"#EEA918"
50-59 ans;tests positifs / réalisés;19-07-2020;7;1,19;"#EEA918"
50-59 ans;tests positifs / réalisés;26-07-2020;7;1,23;"#EEA918"
50-59 ans;tests positifs / réalisés;02-08-2020;8;1,27;"#ED9D1D"
50-59 ans;tests positifs / réalisés;09-08-2020;9;1,51;"#ED9D1D"
50-59 ans;tests positifs / réalisés;16-08-2020;14;2,31;"#ED9D1D"
50-59 ans;tests positifs / réalisés;23-08-2020;16;2,6;"#ED9D1D"
50-59 ans;tests positifs / réalisés;30-08-2020;17;2,84;"#EC9221"
50-59 ans;tests positifs / réalisés;06-09-2020;22;3,68;"#EC9221"
50-59 ans;tests positifs / réalisés;13-09-2020;29;4,83;"#EC9221"
50-59 ans;tests positifs / réalisés;20-09-2020;34;5,66;"#EC9221"
50-59 ans;tests positifs / réalisés;27-09-2020;38;6,33;"#EC9221"
50-59 ans;tests positifs / réalisés;04-10-2020;45;7,4;"#EB8626"
50-59 ans;tests positifs / réalisés;11-10-2020;63;10,4;"#EB8626"
50-59 ans;tests positifs / réalisés;18-10-2020;73;12,02;"#EB8626"
50-59 ans;tests positifs / réalisés;25-10-2020;96;15,8;"#EB8626"
50-59 ans;tests positifs / réalisés;01-11-2020;100;16,54;"#EA7A2A"
50-59 ans;tests positifs / réalisés;08-11-2020;89;14,65;"#EA7A2A"
50-59 ans;tests positifs / réalisés;15-11-2020;67;11,1;"#EA7A2A"
50-59 ans;tests positifs / réalisés;22-11-2020;50;8,2;"#EA7A2A"
50-59 ans;tests positifs / réalisés;29-11-2020;39;6,46;"#EA7A2A"
50-59 ans;tests positifs / réalisés;06-12-2020;37;6,19;"#E96F2E"
50-59 ans;tests positifs / réalisés;13-12-2020;36;5,97;"#E96F2E"
50-59 ans;tests positifs / réalisés;20-12-2020;27;4,39;"#E96F2E"
50-59 ans;tests positifs / réalisés;27-12-2020;17;2,81;"#E96F2E"
50-59 ans;tests positifs / réalisés;03-01-2021;33;5,53;"#E86333"
50-59 ans;tests positifs / réalisés;10-01-2021;36;5,94;"#E86333"
50-59 ans;tests positifs / réalisés;17-01-2021;39;6,4;"#E86333"
50-59 ans;tests positifs / réalisés;24-01-2021;43;7,18;"#E86333"
50-59 ans;tests positifs / réalisés;31-01-2021;41;6,72;"#E86333"
50-59 ans;tests positifs / réalisés;07-02-2021;39;6,49;"#E75737"
50-59 ans;tests positifs / réalisés;14-02-2021;37;6,17;"#E75737"
50-59 ans;tests positifs / réalisés;21-02-2021;41;6,79;"#E75737"
50-59 ans;tests positifs / réalisés;28-02-2021;45;7,46;"#ffffff"
50-59 ans;tests positifs / réalisés;07-03-2021;43;7,15;"#3498db"
60-69 ans;tests positifs / réalisés;17-05-2020;11;1,76;"#f1c40f"
60-69 ans;tests positifs / réalisés;24-05-2020;9;1,47;"#f1c40f"
60-69 ans;tests positifs / réalisés;31-05-2020;7;1,11;"#F0B813"
60-69 ans;tests positifs / réalisés;07-06-2020;7;1,09;"#F0B813"
60-69 ans;tests positifs / réalisés;14-06-2020;6;0,93;"#F0B813"
60-69 ans;tests positifs / réalisés;21-06-2020;6;0,94;"#F0B813"
60-69 ans;tests positifs / réalisés;28-06-2020;5;0,83;"#EEA918"
60-69 ans;tests positifs / réalisés;05-07-2020;5;0,9;"#EEA918"
60-69 ans;tests positifs / réalisés;12-07-2020;5;0,84;"#EEA918"
60-69 ans;tests positifs / réalisés;19-07-2020;5;0,86;"#EEA918"
60-69 ans;tests positifs / réalisés;26-07-2020;6;0,98;"#EEA918"
60-69 ans;tests positifs / réalisés;02-08-2020;6;0,99;"#ED9D1D"
60-69 ans;tests positifs / réalisés;09-08-2020;7;1,21;"#ED9D1D"
60-69 ans;tests positifs / réalisés;16-08-2020;10;1,63;"#ED9D1D"
60-69 ans;tests positifs / réalisés;23-08-2020;12;2,04;"#ED9D1D"
60-69 ans;tests positifs / réalisés;30-08-2020;14;2,32;"#EC9221"
60-69 ans;tests positifs / réalisés;06-09-2020;18;3,02;"#EC9221"
60-69 ans;tests positifs / réalisés;13-09-2020;23;3,85;"#EC9221"
60-69 ans;tests positifs / réalisés;20-09-2020;29;4,75;"#EC9221"
60-69 ans;tests positifs / réalisés;27-09-2020;32;5,3;"#EC9221"
60-69 ans;tests positifs / réalisés;04-10-2020;36;5,98;"#EB8626"
60-69 ans;tests positifs / réalisés;11-10-2020;54;8,79;"#EB8626"
60-69 ans;tests positifs / réalisés;18-10-2020;69;11,38;"#EB8626"
60-69 ans;tests positifs / réalisés;25-10-2020;95;15,57;"#EB8626"
60-69 ans;tests positifs / réalisés;01-11-2020;100;16,4;"#EA7A2A"
60-69 ans;tests positifs / réalisés;08-11-2020;91;14,91;"#EA7A2A"
60-69 ans;tests positifs / réalisés;15-11-2020;68;11,13;"#EA7A2A"
60-69 ans;tests positifs / réalisés;22-11-2020;46;7,51;"#EA7A2A"
60-69 ans;tests positifs / réalisés;29-11-2020;32;5,19;"#EA7A2A"
60-69 ans;tests positifs / réalisés;06-12-2020;31;5,11;"#E96F2E"
60-69 ans;tests positifs / réalisés;13-12-2020;31;5,01;"#E96F2E"
60-69 ans;tests positifs / réalisés;20-12-2020;23;3,83;"#E96F2E"
60-69 ans;tests positifs / réalisés;27-12-2020;17;2,73;"#E96F2E"
60-69 ans;tests positifs / réalisés;03-01-2021;32;5,18;"#E86333"
60-69 ans;tests positifs / réalisés;10-01-2021;35;5,71;"#E86333"
60-69 ans;tests positifs / réalisés;17-01-2021;36;5,85;"#E86333"
60-69 ans;tests positifs / réalisés;24-01-2021;40;6,63;"#E86333"
60-69 ans;tests positifs / réalisés;31-01-2021;39;6,35;"#E86333"
60-69 ans;tests positifs / réalisés;07-02-2021;37;6,13;"#E75737"
60-69 ans;tests positifs / réalisés;14-02-2021;36;5,9;"#E75737"
60-69 ans;tests positifs / réalisés;21-02-2021;38;6,22;"#E75737"
60-69 ans;tests positifs / réalisés;28-02-2021;40;6,6;"#ffffff"
60-69 ans;tests positifs / réalisés;07-03-2021;39;6,32;"#3498db"
70-79 ans;tests positifs / réalisés;17-05-2020;14;2,19;"#f1c40f"
70-79 ans;tests positifs / réalisés;24-05-2020;11;1,79;"#f1c40f"
70-79 ans;tests positifs / réalisés;31-05-2020;6;1,03;"#F0B813"
70-79 ans;tests positifs / réalisés;07-06-2020;6;0,97;"#F0B813"
70-79 ans;tests positifs / réalisés;14-06-2020;5;0,83;"#F0B813"
70-79 ans;tests positifs / réalisés;21-06-2020;5;0,78;"#F0B813"
70-79 ans;tests positifs / réalisés;28-06-2020;4;0,66;"#EEA918"
70-79 ans;tests positifs / réalisés;05-07-2020;3;0,56;"#EEA918"
70-79 ans;tests positifs / réalisés;12-07-2020;4;0,62;"#EEA918"
70-79 ans;tests positifs / réalisés;19-07-2020;5;0,76;"#EEA918"
70-79 ans;tests positifs / réalisés;26-07-2020;5;0,84;"#EEA918"
70-79 ans;tests positifs / réalisés;02-08-2020;4;0,72;"#ED9D1D"
70-79 ans;tests positifs / réalisés;09-08-2020;7;1,05;"#ED9D1D"
70-79 ans;tests positifs / réalisés;16-08-2020;8;1,35;"#ED9D1D"
70-79 ans;tests positifs / réalisés;23-08-2020;8;1,33;"#ED9D1D"
70-79 ans;tests positifs / réalisés;30-08-2020;11;1,73;"#EC9221"
70-79 ans;tests positifs / réalisés;06-09-2020;14;2,2;"#EC9221"
70-79 ans;tests positifs / réalisés;13-09-2020;19;3,12;"#EC9221"
70-79 ans;tests positifs / réalisés;20-09-2020;24;3,83;"#EC9221"
70-79 ans;tests positifs / réalisés;27-09-2020;27;4,27;"#EC9221"
70-79 ans;tests positifs / réalisés;04-10-2020;31;5,01;"#EB8626"
70-79 ans;tests positifs / réalisés;11-10-2020;45;7,24;"#EB8626"
70-79 ans;tests positifs / réalisés;18-10-2020;62;10,04;"#EB8626"
70-79 ans;tests positifs / réalisés;25-10-2020;92;14,8;"#EB8626"
70-79 ans;tests positifs / réalisés;01-11-2020;100;16,08;"#EA7A2A"
70-79 ans;tests positifs / réalisés;08-11-2020;92;14,86;"#EA7A2A"
70-79 ans;tests positifs / réalisés;15-11-2020;69;11,07;"#EA7A2A"
70-79 ans;tests positifs / réalisés;22-11-2020;45;7,17;"#EA7A2A"
70-79 ans;tests positifs / réalisés;29-11-2020;32;5,22;"#EA7A2A"
70-79 ans;tests positifs / réalisés;06-12-2020;30;4,77;"#E96F2E"
70-79 ans;tests positifs / réalisés;13-12-2020;31;4,93;"#E96F2E"
70-79 ans;tests positifs / réalisés;20-12-2020;24;3,85;"#E96F2E"
70-79 ans;tests positifs / réalisés;27-12-2020;18;2,88;"#E96F2E"
70-79 ans;tests positifs / réalisés;03-01-2021;34;5,39;"#E86333"
70-79 ans;tests positifs / réalisés;10-01-2021;34;5,51;"#E86333"
70-79 ans;tests positifs / réalisés;17-01-2021;36;5,78;"#E86333"
70-79 ans;tests positifs / réalisés;24-01-2021;40;6,39;"#E86333"
70-79 ans;tests positifs / réalisés;31-01-2021;40;6,42;"#E86333"
70-79 ans;tests positifs / réalisés;07-02-2021;37;5,91;"#E75737"
70-79 ans;tests positifs / réalisés;14-02-2021;33;5,3;"#E75737"
70-79 ans;tests positifs / réalisés;21-02-2021;36;5,72;"#E75737"
70-79 ans;tests positifs / réalisés;28-02-2021;37;6,02;"#ffffff"
70-79 ans;tests positifs / réalisés;07-03-2021;35;5,63;"#3498db"
80-89 ans;tests positifs / réalisés;17-05-2020;25;3,55;"#f1c40f"
80-89 ans;tests positifs / réalisés;24-05-2020;20;2,89;"#f1c40f"
80-89 ans;tests positifs / réalisés;31-05-2020;12;1,73;"#F0B813"
80-89 ans;tests positifs / réalisés;07-06-2020;11;1,6;"#F0B813"
80-89 ans;tests positifs / réalisés;14-06-2020;7;1,04;"#F0B813"
80-89 ans;tests positifs / réalisés;21-06-2020;6;0,89;"#F0B813"
80-89 ans;tests positifs / réalisés;28-06-2020;5;0,69;"#EEA918"
80-89 ans;tests positifs / réalisés;05-07-2020;5;0,65;"#EEA918"
80-89 ans;tests positifs / réalisés;12-07-2020;3;0,49;"#EEA918"
80-89 ans;tests positifs / réalisés;19-07-2020;4;0,52;"#EEA918"
80-89 ans;tests positifs / réalisés;26-07-2020;4;0,59;"#EEA918"
