name;category;date;y;z;color
20-29 ans;soins intensifs & réanimations;19-04-2020;90;52;"#ED9D1D"
20-29 ans;soins intensifs & réanimations;26-04-2020;80;49;"#ED9D1D"
20-29 ans;soins intensifs & réanimations;03-05-2020;85;51;"#ED9D1D"
20-29 ans;soins intensifs & réanimations;10-05-2020;70;29;"#EC9221"
20-29 ans;soins intensifs & réanimations;17-05-2020;65;28;"#EC9221"
20-29 ans;soins intensifs & réanimations;24-05-2020;60;26;"#EB8626"
20-29 ans;soins intensifs & réanimations;31-05-2020;55;24;"#EB8626"
20-29 ans;soins intensifs & réanimations;07-06-2020;50;19;"#EA7A2A"
20-29 ans;soins intensifs & réanimations;14-06-2020;40;17;"#EA7A2A"
20-29 ans;soins intensifs & réanimations;21-06-2020;35;15;"#EA7A2A"
20-29 ans;soins intensifs & réanimations;28-06-2020;25;12;"#E96F2E"
20-29 ans;soins intensifs & réanimations;05-07-2020;25;12;"#E96F2E"
20-29 ans;soins intensifs & réanimations;12-07-2020;15;8;"#E86333"
20-29 ans;soins intensifs & réanimations;19-07-2020;20;10;"#E86333"
20-29 ans;soins intensifs & réanimations;26-07-2020;5;4;"#E75737"
20-29 ans;soins intensifs & réanimations;02-08-2020;0;3;"#ffffff"
20-29 ans;soins intensifs & réanimations;09-08-2020;5;4;"#3498db"
30-39 ans;soins intensifs & réanimations;22-03-2020;70;72;"#F0B813"
30-39 ans;soins intensifs & réanimations;29-03-2020;85;156;"#F0B813"
30-39 ans;soins intensifs & réanimations;05-04-2020;100;218;"#EEA918"
30-39 ans;soins intensifs & réanimations;12-04-2020;95;213;"#EEA918"
30-39 ans;soins intensifs & réanimations;19-04-2020;90;174;"#ED9D1D"
30-39 ans;soins intensifs & réanimations;26-04-2020;80;119;"#ED9D1D"
30-39 ans;soins intensifs & réanimations;03-05-2020;75;92;"#ED9D1D"
30-39 ans;soins intensifs & réanimations;10-05-2020;65;66;"#EC9221"
30-39 ans;soins intensifs & réanimations;17-05-2020;60;49;"#EC9221"
30-39 ans;soins intensifs & réanimations;24-05-2020;55;40;"#EB8626"
30-39 ans;soins intensifs & réanimations;31-05-2020;50;32;"#EB8626"
30-39 ans;soins intensifs & réanimations;07-06-2020;35;24;"#EA7A2A"
30-39 ans;soins intensifs & réanimations;14-06-2020;45;29;"#EA7A2A"
30-39 ans;soins intensifs & réanimations;21-06-2020;35;24;"#EA7A2A"
30-39 ans;soins intensifs & réanimations;28-06-2020;25;23;"#E96F2E"
30-39 ans;soins intensifs & réanimations;05-07-2020;15;20;"#E96F2E"
30-39 ans;soins intensifs & réanimations;12-07-2020;25;23;"#E86333"
30-39 ans;soins intensifs & réanimations;19-07-2020;15;20;"#E86333"
30-39 ans;soins intensifs & réanimations;26-07-2020;5;16;"#E75737"
30-39 ans;soins intensifs & réanimations;02-08-2020;0;15;"#ffffff"
30-39 ans;soins intensifs & réanimations;09-08-2020;10;18;"#3498db"
40-49 ans;soins intensifs & réanimations;22-03-2020;60;142;"#F0B813"
40-49 ans;soins intensifs & réanimations;29-03-2020;85;367;"#F0B813"
40-49 ans;soins intensifs & réanimations;05-04-2020;100;584;"#EEA918"
40-49 ans;soins intensifs & réanimations;12-04-2020;95;537;"#EEA918"
40-49 ans;soins intensifs & réanimations;19-04-2020;90;438;"#ED9D1D"
40-49 ans;soins intensifs & réanimations;26-04-2020;80;336;"#ED9D1D"
40-49 ans;soins intensifs & réanimations;03-05-2020;75;274;"#ED9D1D"
40-49 ans;soins intensifs & réanimations;10-05-2020;70;195;"#EC9221"
40-49 ans;soins intensifs & réanimations;17-05-2020;65;145;"#EC9221"
40-49 ans;soins intensifs & réanimations;24-05-2020;55;106;"#EB8626"
40-49 ans;soins intensifs & réanimations;31-05-2020;50;87;"#EB8626"
40-49 ans;soins intensifs & réanimations;07-06-2020;45;73;"#EA7A2A"
40-49 ans;soins intensifs & réanimations;14-06-2020;40;55;"#EA7A2A"
40-49 ans;soins intensifs & réanimations;21-06-2020;35;43;"#EA7A2A"
40-49 ans;soins intensifs & réanimations;28-06-2020;30;42;"#E96F2E"
40-49 ans;soins intensifs & réanimations;05-07-2020;25;35;"#E96F2E"
40-49 ans;soins intensifs & réanimations;12-07-2020;20;31;"#E86333"
40-49 ans;soins intensifs & réanimations;19-07-2020;10;26;"#E86333"
40-49 ans;soins intensifs & réanimations;26-07-2020;15;27;"#E75737"
40-49 ans;soins intensifs & réanimations;02-08-2020;5;21;"#ffffff"
40-49 ans;soins intensifs & réanimations;09-08-2020;0;17;"#3498db"
50-59 ans;soins intensifs & réanimations;22-03-2020;60;338;"#F0B813"
50-59 ans;soins intensifs & réanimations;29-03-2020;85;991;"#F0B813"
50-59 ans;soins intensifs & réanimations;05-04-2020;100;1505;"#EEA918"
50-59 ans;soins intensifs & réanimations;12-04-2020;95;1433;"#EEA918"
50-59 ans;soins intensifs & réanimations;19-04-2020;90;1138;"#ED9D1D"
50-59 ans;soins intensifs & réanimations;26-04-2020;80;909;"#ED9D1D"
50-59 ans;soins intensifs & réanimations;03-05-2020;75;723;"#ED9D1D"
50-59 ans;soins intensifs & réanimations;10-05-2020;70;533;"#EC9221"
50-59 ans;soins intensifs & réanimations;17-05-2020;65;395;"#EC9221"
50-59 ans;soins intensifs & réanimations;24-05-2020;55;301;"#EB8626"
50-59 ans;soins intensifs & réanimations;31-05-2020;50;236;"#EB8626"
50-59 ans;soins intensifs & réanimations;07-06-2020;45;194;"#EA7A2A"
50-59 ans;soins intensifs & réanimations;14-06-2020;40;160;"#EA7A2A"
50-59 ans;soins intensifs & réanimations;21-06-2020;35;123;"#EA7A2A"
50-59 ans;soins intensifs & réanimations;28-06-2020;30;114;"#E96F2E"
50-59 ans;soins intensifs & réanimations;05-07-2020;25;100;"#E96F2E"
50-59 ans;soins intensifs & réanimations;12-07-2020;20;97;"#E86333"
50-59 ans;soins intensifs & réanimations;19-07-2020;15;95;"#E86333"
50-59 ans;soins intensifs & réanimations;26-07-2020;10;66;"#E75737"
50-59 ans;soins intensifs & réanimations;02-08-2020;0;57;"#ffffff"
50-59 ans;soins intensifs & réanimations;09-08-2020;5;58;"#3498db"
60-69 ans;soins intensifs & réanimations;22-03-2020;55;471;"#F0B813"
60-69 ans;soins intensifs & réanimations;29-03-2020;80;1420;"#F0B813"
60-69 ans;soins intensifs & réanimations;05-04-2020;95;2231;"#EEA918"
60-69 ans;soins intensifs & réanimations;12-04-2020;100;2249;"#EEA918"
60-69 ans;soins intensifs & réanimations;19-04-2020;90;1832;"#ED9D1D"
60-69 ans;soins intensifs & réanimations;26-04-2020;85;1486;"#ED9D1D"
60-69 ans;soins intensifs & réanimations;03-05-2020;75;1213;"#ED9D1D"
60-69 ans;soins intensifs & réanimations;10-05-2020;70;864;"#EC9221"
60-69 ans;soins intensifs & réanimations;17-05-2020;65;639;"#EC9221"
60-69 ans;soins intensifs & réanimations;24-05-2020;60;505;"#EB8626"
60-69 ans;soins intensifs & réanimations;31-05-2020;50;401;"#EB8626"
60-69 ans;soins intensifs & réanimations;07-06-2020;45;317;"#EA7A2A"
60-69 ans;soins intensifs & réanimations;14-06-2020;40;251;"#EA7A2A"
60-69 ans;soins intensifs & réanimations;21-06-2020;35;220;"#EA7A2A"
60-69 ans;soins intensifs & réanimations;28-06-2020;30;193;"#E96F2E"
60-69 ans;soins intensifs & réanimations;05-07-2020;25;170;"#E96F2E"
60-69 ans;soins intensifs & réanimations;12-07-2020;20;132;"#E86333"
60-69 ans;soins intensifs & réanimations;19-07-2020;15;127;"#E86333"
60-69 ans;soins intensifs & réanimations;26-07-2020;5;107;"#E75737"
60-69 ans;soins intensifs & réanimations;02-08-2020;0;106;"#ffffff"
60-69 ans;soins intensifs & réanimations;09-08-2020;10;119;"#3498db"
70-79 ans;soins intensifs & réanimations;22-03-2020;60;518;"#F0B813"
70-79 ans;soins intensifs & réanimations;29-03-2020;80;1293;"#F0B813"
70-79 ans;soins intensifs & réanimations;05-04-2020;100;1840;"#EEA918"
70-79 ans;soins intensifs & réanimations;12-04-2020;95;1820;"#EEA918"
70-79 ans;soins intensifs & réanimations;19-04-2020;90;1630;"#ED9D1D"
70-79 ans;soins intensifs & réanimations;26-04-2020;85;1341;"#ED9D1D"
70-79 ans;soins intensifs & réanimations;03-05-2020;75;1087;"#ED9D1D"
70-79 ans;soins intensifs & réanimations;10-05-2020;70;806;"#EC9221"
70-79 ans;soins intensifs & réanimations;17-05-2020;65;608;"#EC9221"
70-79 ans;soins intensifs & réanimations;24-05-2020;55;488;"#EB8626"
70-79 ans;soins intensifs & réanimations;31-05-2020;50;394;"#EB8626"
70-79 ans;soins intensifs & réanimations;07-06-2020;45;307;"#EA7A2A"
70-79 ans;soins intensifs & réanimations;14-06-2020;40;246;"#EA7A2A"
70-79 ans;soins intensifs & réanimations;21-06-2020;35;193;"#EA7A2A"
70-79 ans;soins intensifs & réanimations;28-06-2020;30;150;"#E96F2E"
70-79 ans;soins intensifs & réanimations;05-07-2020;25;129;"#E96F2E"
70-79 ans;soins intensifs & réanimations;12-07-2020;20;126;"#E86333"
70-79 ans;soins intensifs & réanimations;19-07-2020;15;112;"#E86333"
70-79 ans;soins intensifs & réanimations;26-07-2020;10;99;"#E75737"
70-79 ans;soins intensifs & réanimations;02-08-2020;0;94;"#ffffff"
70-79 ans;soins intensifs & réanimations;09-08-2020;5;98;"#3498db"
80-89 ans;soins intensifs & réanimations;22-03-2020;65;153;"#F0B813"
80-89 ans;soins intensifs & réanimations;29-03-2020;80;240;"#F0B813"
80-89 ans;soins intensifs & réanimations;05-04-2020;100;288;"#EEA918"
80-89 ans;soins intensifs & réanimations;12-04-2020;90;285;"#EEA918"
80-89 ans;soins intensifs & réanimations;19-04-2020;90;285;"#ED9D1D"
80-89 ans;soins intensifs & réanimations;26-04-2020;85;250;"#ED9D1D"
80-89 ans;soins intensifs & réanimations;03-05-2020;75;220;"#ED9D1D"
80-89 ans;soins intensifs & réanimations;10-05-2020;70;162;"#EC9221"
80-89 ans;soins intensifs & réanimations;17-05-2020;60;130;"#EC9221"
80-89 ans;soins intensifs & réanimations;24-05-2020;55;108;"#EB8626"
80-89 ans;soins intensifs & réanimations;31-05-2020;50;78;"#EB8626"
80-89 ans;soins intensifs & réanimations;07-06-2020;45;62;"#EA7A2A"
80-89 ans;soins intensifs & réanimations;14-06-2020;40;60;"#EA7A2A"
80-89 ans;soins intensifs & réanimations;21-06-2020;35;51;"#EA7A2A"
80-89 ans;soins intensifs & réanimations;28-06-2020;30;45;"#E96F2E"
80-89 ans;soins intensifs & réanimations;05-07-2020;15;39;"#E96F2E"
80-89 ans;soins intensifs & réanimations;12-07-2020;20;40;"#E86333"
80-89 ans;soins intensifs & réanimations;19-07-2020;25;41;"#E86333"
80-89 ans;soins intensifs & réanimations;26-07-2020;0;36;"#E75737"
80-89 ans;soins intensifs & réanimations;02-08-2020;5;37;"#ffffff"
80-89 ans;soins intensifs & réanimations;09-08-2020;5;37;"#3498db"
>=90 ans;soins intensifs & réanimations;22-03-2020;45;8;"#F0B813"
>=90 ans;soins intensifs & réanimations;29-03-2020;30;7;"#F0B813"
>=90 ans;soins intensifs & réanimations;05-04-2020;70;15;"#EEA918"
>=90 ans;soins intensifs & réanimations;12-04-2020;70;15;"#EEA918"
>=90 ans;soins intensifs & réanimations;19-04-2020;90;24;"#ED9D1D"
>=90 ans;soins intensifs & réanimations;26-04-2020;100;28;"#ED9D1D"
>=90 ans;soins intensifs & réanimations;03-05-2020;95;25;"#ED9D1D"
>=90 ans;soins intensifs & réanimations;10-05-2020;80;21;"#EC9221"
>=90 ans;soins intensifs & réanimations;17-05-2020;80;21;"#EC9221"
>=90 ans;soins intensifs & réanimations;24-05-2020;60;11;"#EB8626"
>=90 ans;soins intensifs & réanimations;31-05-2020;65;13;"#EB8626"
>=90 ans;soins intensifs & réanimations;07-06-2020;45;8;"#EA7A2A"
>=90 ans;soins intensifs & réanimations;14-06-2020;30;7;"#EA7A2A"
>=90 ans;soins intensifs & réanimations;21-06-2020;45;8;"#EA7A2A"
>=90 ans;soins intensifs & réanimations;28-06-2020;10;6;"#E96F2E"
>=90 ans;soins intensifs & réanimations;05-07-2020;10;6;"#E96F2E"
>=90 ans;soins intensifs & réanimations;12-07-2020;30;7;"#E86333"
>=90 ans;soins intensifs & réanimations;19-07-2020;10;6;"#E86333"
>=90 ans;soins intensifs & réanimations;26-07-2020;0;5;"#E75737"
>=90 ans;soins intensifs & réanimations;02-08-2020;0;5;"#ffffff"
>=90 ans;soins intensifs & réanimations;09-08-2020;10;6;"#3498db"
