name;category;date;y;z;color
20-29 ans;soins intensifs & réanimations;25-10-2020;35;12;"#E86333"
20-29 ans;soins intensifs & réanimations;01-11-2020;51;16;"#E86333"
20-29 ans;soins intensifs & réanimations;08-11-2020;76;27;"#E75737"
20-29 ans;soins intensifs & réanimations;15-11-2020;78;28;"#E75737"
20-29 ans;soins intensifs & réanimations;22-11-2020;70;25;"#E75737"
20-29 ans;soins intensifs & réanimations;29-11-2020;59;19;"#ffffff"
20-29 ans;soins intensifs & réanimations;06-12-2020;65;20;"#3498db"
30-39 ans;soins intensifs & réanimations;22-03-2020;73;72;"#f1c40f"
30-39 ans;soins intensifs & réanimations;29-03-2020;92;156;"#F0B813"
30-39 ans;soins intensifs & réanimations;05-04-2020;100;218;"#F0B813"
30-39 ans;soins intensifs & réanimations;12-04-2020;97;213;"#F0B813"
30-39 ans;soins intensifs & réanimations;19-04-2020;95;174;"#F0B813"
30-39 ans;soins intensifs & réanimations;26-04-2020;89;119;"#EEA918"
30-39 ans;soins intensifs & réanimations;03-05-2020;84;92;"#EEA918"
30-39 ans;soins intensifs & réanimations;10-05-2020;68;66;"#EEA918"
30-39 ans;soins intensifs & réanimations;17-05-2020;59;49;"#EEA918"
30-39 ans;soins intensifs & réanimations;24-05-2020;51;40;"#EEA918"
30-39 ans;soins intensifs & réanimations;31-05-2020;46;32;"#ED9D1D"
30-39 ans;soins intensifs & réanimations;07-06-2020;32;24;"#ED9D1D"
30-39 ans;soins intensifs & réanimations;14-06-2020;41;29;"#ED9D1D"
30-39 ans;soins intensifs & réanimations;21-06-2020;32;24;"#EC9221"
30-39 ans;soins intensifs & réanimations;28-06-2020;27;23;"#EC9221"
30-39 ans;soins intensifs & réanimations;05-07-2020;22;20;"#EC9221"
30-39 ans;soins intensifs & réanimations;12-07-2020;27;23;"#EC9221"
30-39 ans;soins intensifs & réanimations;19-07-2020;22;20;"#EB8626"
30-39 ans;soins intensifs & réanimations;26-07-2020;11;16;"#EB8626"
30-39 ans;soins intensifs & réanimations;02-08-2020;5;15;"#EB8626"
30-39 ans;soins intensifs & réanimations;09-08-2020;14;18;"#EB8626"
30-39 ans;soins intensifs & réanimations;16-08-2020;5;15;"#EA7A2A"
30-39 ans;soins intensifs & réanimations;23-08-2020;19;19;"#EA7A2A"
30-39 ans;soins intensifs & réanimations;30-08-2020;3;13;"#EA7A2A"
30-39 ans;soins intensifs & réanimations;06-09-2020;14;18;"#EA7A2A"
30-39 ans;soins intensifs & réanimations;13-09-2020;32;24;"#E96F2E"
30-39 ans;soins intensifs & réanimations;20-09-2020;0;12;"#E96F2E"
30-39 ans;soins intensifs & réanimations;27-09-2020;43;30;"#E96F2E"
30-39 ans;soins intensifs & réanimations;04-10-2020;49;34;"#E96F2E"
30-39 ans;soins intensifs & réanimations;11-10-2020;51;40;"#E86333"
30-39 ans;soins intensifs & réanimations;18-10-2020;57;46;"#E86333"
30-39 ans;soins intensifs & réanimations;25-10-2020;65;63;"#E86333"
30-39 ans;soins intensifs & réanimations;01-11-2020;76;75;"#E86333"
30-39 ans;soins intensifs & réanimations;08-11-2020;78;78;"#E75737"
30-39 ans;soins intensifs & réanimations;15-11-2020;86;94;"#E75737"
30-39 ans;soins intensifs & réanimations;22-11-2020;78;78;"#E75737"
30-39 ans;soins intensifs & réanimations;29-11-2020;62;61;"#ffffff"
30-39 ans;soins intensifs & réanimations;06-12-2020;70;67;"#3498db"
40-49 ans;soins intensifs & réanimations;22-03-2020;62;142;"#f1c40f"
40-49 ans;soins intensifs & réanimations;29-03-2020;92;367;"#F0B813"
40-49 ans;soins intensifs & réanimations;05-04-2020;100;584;"#F0B813"
40-49 ans;soins intensifs & réanimations;12-04-2020;97;537;"#F0B813"
40-49 ans;soins intensifs & réanimations;19-04-2020;95;438;"#F0B813"
40-49 ans;soins intensifs & réanimations;26-04-2020;89;336;"#EEA918"
40-49 ans;soins intensifs & réanimations;03-05-2020;86;274;"#EEA918"
40-49 ans;soins intensifs & réanimations;10-05-2020;78;195;"#EEA918"
40-49 ans;soins intensifs & réanimations;17-05-2020;65;145;"#EEA918"
40-49 ans;soins intensifs & réanimations;24-05-2020;57;106;"#EEA918"
40-49 ans;soins intensifs & réanimations;31-05-2020;49;87;"#ED9D1D"
40-49 ans;soins intensifs & réanimations;07-06-2020;43;73;"#ED9D1D"
40-49 ans;soins intensifs & réanimations;14-06-2020;38;55;"#ED9D1D"
40-49 ans;soins intensifs & réanimations;21-06-2020;30;43;"#EC9221"
40-49 ans;soins intensifs & réanimations;28-06-2020;27;42;"#EC9221"
40-49 ans;soins intensifs & réanimations;05-07-2020;22;35;"#EC9221"
40-49 ans;soins intensifs & réanimations;12-07-2020;19;31;"#EC9221"
40-49 ans;soins intensifs & réanimations;19-07-2020;8;26;"#EB8626"
40-49 ans;soins intensifs & réanimations;26-07-2020;11;27;"#EB8626"
40-49 ans;soins intensifs & réanimations;02-08-2020;3;21;"#EB8626"
40-49 ans;soins intensifs & réanimations;09-08-2020;0;17;"#EB8626"
40-49 ans;soins intensifs & réanimations;16-08-2020;3;21;"#EA7A2A"
40-49 ans;soins intensifs & réanimations;23-08-2020;11;27;"#EA7A2A"
40-49 ans;soins intensifs & réanimations;30-08-2020;11;27;"#EA7A2A"
40-49 ans;soins intensifs & réanimations;06-09-2020;24;39;"#EA7A2A"
40-49 ans;soins intensifs & réanimations;13-09-2020;32;46;"#E96F2E"
40-49 ans;soins intensifs & réanimations;20-09-2020;35;47;"#E96F2E"
40-49 ans;soins intensifs & réanimations;27-09-2020;41;68;"#E96F2E"
40-49 ans;soins intensifs & réanimations;04-10-2020;46;79;"#E96F2E"
40-49 ans;soins intensifs & réanimations;11-10-2020;51;95;"#E86333"
40-49 ans;soins intensifs & réanimations;18-10-2020;54;101;"#E86333"
40-49 ans;soins intensifs & réanimations;25-10-2020;59;129;"#E86333"
40-49 ans;soins intensifs & réanimations;01-11-2020;73;180;"#E86333"
40-49 ans;soins intensifs & réanimations;08-11-2020;84;237;"#E75737"
40-49 ans;soins intensifs & réanimations;15-11-2020;81;229;"#E75737"
40-49 ans;soins intensifs & réanimations;22-11-2020;76;193;"#E75737"
40-49 ans;soins intensifs & réanimations;29-11-2020;70;178;"#ffffff"
40-49 ans;soins intensifs & réanimations;06-12-2020;68;159;"#3498db"
50-59 ans;soins intensifs & réanimations;22-03-2020;62;338;"#f1c40f"
50-59 ans;soins intensifs & réanimations;29-03-2020;92;991;"#F0B813"
50-59 ans;soins intensifs & réanimations;05-04-2020;100;1505;"#F0B813"
50-59 ans;soins intensifs & réanimations;12-04-2020;97;1433;"#F0B813"
50-59 ans;soins intensifs & réanimations;19-04-2020;95;1138;"#F0B813"
50-59 ans;soins intensifs & réanimations;26-04-2020;89;909;"#EEA918"
50-59 ans;soins intensifs & réanimations;03-05-2020;86;723;"#EEA918"
50-59 ans;soins intensifs & réanimations;10-05-2020;76;533;"#EEA918"
50-59 ans;soins intensifs & réanimations;17-05-2020;65;395;"#EEA918"
50-59 ans;soins intensifs & réanimations;24-05-2020;57;301;"#EEA918"
50-59 ans;soins intensifs & réanimations;31-05-2020;51;236;"#ED9D1D"
50-59 ans;soins intensifs & réanimations;07-06-2020;46;194;"#ED9D1D"
50-59 ans;soins intensifs & réanimations;14-06-2020;41;160;"#ED9D1D"
50-59 ans;soins intensifs & réanimations;21-06-2020;32;123;"#EC9221"
50-59 ans;soins intensifs & réanimations;28-06-2020;27;114;"#EC9221"
50-59 ans;soins intensifs & réanimations;05-07-2020;24;100;"#EC9221"
50-59 ans;soins intensifs & réanimations;12-07-2020;22;97;"#EC9221"
50-59 ans;soins intensifs & réanimations;19-07-2020;19;95;"#EB8626"
50-59 ans;soins intensifs & réanimations;26-07-2020;14;66;"#EB8626"
50-59 ans;soins intensifs & réanimations;02-08-2020;5;57;"#EB8626"
50-59 ans;soins intensifs & réanimations;09-08-2020;8;58;"#EB8626"
50-59 ans;soins intensifs & réanimations;16-08-2020;0;50;"#EA7A2A"
50-59 ans;soins intensifs & réanimations;23-08-2020;3;56;"#EA7A2A"
50-59 ans;soins intensifs & réanimations;30-08-2020;11;63;"#EA7A2A"
50-59 ans;soins intensifs & réanimations;06-09-2020;16;71;"#EA7A2A"
50-59 ans;soins intensifs & réanimations;13-09-2020;30;117;"#E96F2E"
50-59 ans;soins intensifs & réanimations;20-09-2020;35;131;"#E96F2E"
50-59 ans;soins intensifs & réanimations;27-09-2020;38;146;"#E96F2E"
50-59 ans;soins intensifs & réanimations;04-10-2020;43;173;"#E96F2E"
50-59 ans;soins intensifs & réanimations;11-10-2020;49;200;"#E86333"
50-59 ans;soins intensifs & réanimations;18-10-2020;54;249;"#E86333"
50-59 ans;soins intensifs & réanimations;25-10-2020;59;322;"#E86333"
50-59 ans;soins intensifs & réanimations;01-11-2020;70;449;"#E86333"
50-59 ans;soins intensifs & réanimations;08-11-2020;81;589;"#E75737"
50-59 ans;soins intensifs & réanimations;15-11-2020;84;636;"#E75737"
50-59 ans;soins intensifs & réanimations;22-11-2020;78;585;"#E75737"
50-59 ans;soins intensifs & réanimations;29-11-2020;73;484;"#ffffff"
50-59 ans;soins intensifs & réanimations;06-12-2020;68;413;"#3498db"
60-69 ans;soins intensifs & réanimations;22-03-2020;54;471;"#f1c40f"
60-69 ans;soins intensifs & réanimations;29-03-2020;84;1420;"#F0B813"
60-69 ans;soins intensifs & réanimations;05-04-2020;97;2231;"#F0B813"
60-69 ans;soins intensifs & réanimations;12-04-2020;100;2249;"#F0B813"
60-69 ans;soins intensifs & réanimations;19-04-2020;95;1832;"#F0B813"
60-69 ans;soins intensifs & réanimations;26-04-2020;89;1486;"#EEA918"
60-69 ans;soins intensifs & réanimations;03-05-2020;78;1213;"#EEA918"
60-69 ans;soins intensifs & réanimations;10-05-2020;68;864;"#EEA918"
60-69 ans;soins intensifs & réanimations;17-05-2020;62;639;"#EEA918"
60-69 ans;soins intensifs & réanimations;24-05-2020;57;505;"#EEA918"
60-69 ans;soins intensifs & réanimations;31-05-2020;49;401;"#ED9D1D"
60-69 ans;soins intensifs & réanimations;07-06-2020;41;317;"#ED9D1D"
60-69 ans;soins intensifs & réanimations;14-06-2020;38;251;"#ED9D1D"
60-69 ans;soins intensifs & réanimations;21-06-2020;32;220;"#EC9221"
60-69 ans;soins intensifs & réanimations;28-06-2020;30;193;"#EC9221"
60-69 ans;soins intensifs & réanimations;05-07-2020;24;170;"#EC9221"
60-69 ans;soins intensifs & réanimations;12-07-2020;19;132;"#EC9221"
60-69 ans;soins intensifs & réanimations;19-07-2020;16;127;"#EB8626"
60-69 ans;soins intensifs & réanimations;26-07-2020;5;107;"#EB8626"
60-69 ans;soins intensifs & réanimations;02-08-2020;3;106;"#EB8626"
60-69 ans;soins intensifs & réanimations;09-08-2020;14;119;"#EB8626"
60-69 ans;soins intensifs & réanimations;16-08-2020;8;111;"#EA7A2A"
60-69 ans;soins intensifs & réanimations;23-08-2020;0;104;"#EA7A2A"
60-69 ans;soins intensifs & réanimations;30-08-2020;11;112;"#EA7A2A"
60-69 ans;soins intensifs & réanimations;06-09-2020;22;143;"#EA7A2A"
60-69 ans;soins intensifs & réanimations;13-09-2020;27;190;"#E96F2E"
60-69 ans;soins intensifs & réanimations;20-09-2020;35;246;"#E96F2E"
60-69 ans;soins intensifs & réanimations;27-09-2020;43;326;"#E96F2E"
60-69 ans;soins intensifs & réanimations;04-10-2020;46;391;"#E96F2E"
60-69 ans;soins intensifs & réanimations;11-10-2020;51;432;"#E86333"
60-69 ans;soins intensifs & réanimations;18-10-2020;59;539;"#E86333"
60-69 ans;soins intensifs & réanimations;25-10-2020;65;769;"#E86333"
60-69 ans;soins intensifs & réanimations;01-11-2020;73;1119;"#E86333"
60-69 ans;soins intensifs & réanimations;08-11-2020;86;1431;"#E75737"
60-69 ans;soins intensifs & réanimations;15-11-2020;92;1573;"#E75737"
60-69 ans;soins intensifs & réanimations;22-11-2020;81;1417;"#E75737"
60-69 ans;soins intensifs & réanimations;29-11-2020;76;1180;"#ffffff"
60-69 ans;soins intensifs & réanimations;06-12-2020;70;1032;"#3498db"
70-79 ans;soins intensifs & réanimations;22-03-2020;57;518;"#f1c40f"
70-79 ans;soins intensifs & réanimations;29-03-2020;78;1293;"#F0B813"
70-79 ans;soins intensifs & réanimations;05-04-2020;100;1840;"#F0B813"
70-79 ans;soins intensifs & réanimations;12-04-2020;97;1820;"#F0B813"
70-79 ans;soins intensifs & réanimations;19-04-2020;86;1630;"#F0B813"
70-79 ans;soins intensifs & réanimations;26-04-2020;81;1341;"#EEA918"
70-79 ans;soins intensifs & réanimations;03-05-2020;70;1087;"#EEA918"
70-79 ans;soins intensifs & réanimations;10-05-2020;65;806;"#EEA918"
70-79 ans;soins intensifs & réanimations;17-05-2020;59;608;"#EEA918"
70-79 ans;soins intensifs & réanimations;24-05-2020;51;488;"#EEA918"
70-79 ans;soins intensifs & réanimations;31-05-2020;46;394;"#ED9D1D"
70-79 ans;soins intensifs & réanimations;07-06-2020;41;307;"#ED9D1D"
70-79 ans;soins intensifs & réanimations;14-06-2020;35;246;"#ED9D1D"
70-79 ans;soins intensifs & réanimations;21-06-2020;32;193;"#EC9221"
70-79 ans;soins intensifs & réanimations;28-06-2020;27;150;"#EC9221"
70-79 ans;soins intensifs & réanimations;05-07-2020;22;129;"#EC9221"
70-79 ans;soins intensifs & réanimations;12-07-2020;19;126;"#EC9221"
70-79 ans;soins intensifs & réanimations;19-07-2020;14;112;"#EB8626"
70-79 ans;soins intensifs & réanimations;26-07-2020;5;99;"#EB8626"
70-79 ans;soins intensifs & réanimations;02-08-2020;0;94;"#EB8626"
70-79 ans;soins intensifs & réanimations;09-08-2020;3;98;"#EB8626"
70-79 ans;soins intensifs & réanimations;16-08-2020;8;100;"#EA7A2A"
70-79 ans;soins intensifs & réanimations;23-08-2020;11;103;"#EA7A2A"
70-79 ans;soins intensifs & réanimations;30-08-2020;16;116;"#EA7A2A"
70-79 ans;soins intensifs & réanimations;06-09-2020;24;134;"#EA7A2A"
70-79 ans;soins intensifs & réanimations;13-09-2020;30;187;"#E96F2E"
70-79 ans;soins intensifs & réanimations;20-09-2020;38;259;"#E96F2E"
70-79 ans;soins intensifs & réanimations;27-09-2020;43;359;"#E96F2E"
70-79 ans;soins intensifs & réanimations;04-10-2020;49;442;"#E96F2E"
70-79 ans;soins intensifs & réanimations;11-10-2020;54;495;"#E86333"
70-79 ans;soins intensifs & réanimations;18-10-2020;62;691;"#E86333"
70-79 ans;soins intensifs & réanimations;25-10-2020;68;882;"#E86333"
70-79 ans;soins intensifs & réanimations;01-11-2020;76;1273;"#E86333"
70-79 ans;soins intensifs & réanimations;08-11-2020;89;1638;"#E75737"
70-79 ans;soins intensifs & réanimations;15-11-2020;95;1807;"#E75737"
70-79 ans;soins intensifs & réanimations;22-11-2020;92;1670;"#E75737"
70-79 ans;soins intensifs & réanimations;29-11-2020;84;1389;"#ffffff"
70-79 ans;soins intensifs & réanimations;06-12-2020;73;1176;"#3498db"
80-89 ans;soins intensifs & réanimations;22-03-2020;54;153;"#f1c40f"
80-89 ans;soins intensifs & réanimations;29-03-2020;68;240;"#F0B813"
80-89 ans;soins intensifs & réanimations;05-04-2020;84;288;"#F0B813"
80-89 ans;soins intensifs & réanimations;12-04-2020;78;285;"#F0B813"
80-89 ans;soins intensifs & réanimations;19-04-2020;78;285;"#F0B813"
80-89 ans;soins intensifs & réanimations;26-04-2020;70;250;"#EEA918"
80-89 ans;soins intensifs & réanimations;03-05-2020;65;220;"#EEA918"
80-89 ans;soins intensifs & réanimations;10-05-2020;57;162;"#EEA918"
80-89 ans;soins intensifs & réanimations;17-05-2020;49;130;"#EEA918"
80-89 ans;soins intensifs & réanimations;24-05-2020;43;108;"#EEA918"
80-89 ans;soins intensifs & réanimations;31-05-2020;38;78;"#ED9D1D"
80-89 ans;soins intensifs & réanimations;07-06-2020;35;62;"#ED9D1D"
80-89 ans;soins intensifs & réanimations;14-06-2020;32;60;"#ED9D1D"
80-89 ans;soins intensifs & réanimations;21-06-2020;27;51;"#EC9221"
80-89 ans;soins intensifs & réanimations;28-06-2020;22;45;"#EC9221"
80-89 ans;soins intensifs & réanimations;05-07-2020;8;39;"#EC9221"
80-89 ans;soins intensifs & réanimations;12-07-2020;14;40;"#EC9221"
80-89 ans;soins intensifs & réanimations;19-07-2020;16;41;"#EB8626"
80-89 ans;soins intensifs & réanimations;26-07-2020;0;36;"#EB8626"
80-89 ans;soins intensifs & réanimations;02-08-2020;3;37;"#EB8626"
80-89 ans;soins intensifs & réanimations;09-08-2020;3;37;"#EB8626"
80-89 ans;soins intensifs & réanimations;16-08-2020;8;39;"#EA7A2A"
80-89 ans;soins intensifs & réanimations;23-08-2020;19;43;"#EA7A2A"
80-89 ans;soins intensifs & réanimations;30-08-2020;24;49;"#EA7A2A"
80-89 ans;soins intensifs & réanimations;06-09-2020;30;56;"#EA7A2A"
80-89 ans;soins intensifs & réanimations;13-09-2020;41;80;"#E96F2E"
80-89 ans;soins intensifs & réanimations;20-09-2020;46;110;"#E96F2E"
80-89 ans;soins intensifs & réanimations;27-09-2020;51;138;"#E96F2E"
80-89 ans;soins intensifs & réanimations;04-10-2020;59;164;"#E96F2E"
80-89 ans;soins intensifs & réanimations;11-10-2020;62;176;"#E86333"
80-89 ans;soins intensifs & réanimations;18-10-2020;73;251;"#E86333"
80-89 ans;soins intensifs & réanimations;25-10-2020;86;325;"#E86333"
80-89 ans;soins intensifs & réanimations;01-11-2020;92;371;"#E86333"
80-89 ans;soins intensifs & réanimations;08-11-2020;97;434;"#E75737"
80-89 ans;soins intensifs & réanimations;15-11-2020;100;436;"#E75737"
80-89 ans;soins intensifs & réanimations;22-11-2020;95;433;"#E75737"
80-89 ans;soins intensifs & réanimations;29-11-2020;89;351;"#ffffff"
80-89 ans;soins intensifs & réanimations;06-12-2020;76;275;"#3498db"
>=90 ans;soins intensifs & réanimations;22-03-2020;38;8;"#f1c40f"
>=90 ans;soins intensifs & réanimations;29-03-2020;30;7;"#F0B813"
>=90 ans;soins intensifs & réanimations;05-04-2020;54;15;"#F0B813"
>=90 ans;soins intensifs & réanimations;12-04-2020;54;15;"#F0B813"
>=90 ans;soins intensifs & réanimations;19-04-2020;73;24;"#F0B813"
>=90 ans;soins intensifs & réanimations;26-04-2020;84;28;"#EEA918"
>=90 ans;soins intensifs & réanimations;03-05-2020;81;25;"#EEA918"
>=90 ans;soins intensifs & réanimations;10-05-2020;68;21;"#EEA918"
>=90 ans;soins intensifs & réanimations;17-05-2020;68;21;"#EEA918"
>=90 ans;soins intensifs & réanimations;24-05-2020;49;11;"#EEA918"
>=90 ans;soins intensifs & réanimations;31-05-2020;51;13;"#ED9D1D"
>=90 ans;soins intensifs & réanimations;07-06-2020;38;8;"#ED9D1D"
>=90 ans;soins intensifs & réanimations;14-06-2020;30;7;"#ED9D1D"
>=90 ans;soins intensifs & réanimations;21-06-2020;38;8;"#EC9221"
>=90 ans;soins intensifs & réanimations;28-06-2020;16;6;"#EC9221"
>=90 ans;soins intensifs & réanimations;05-07-2020;16;6;"#EC9221"
>=90 ans;soins intensifs & réanimations;12-07-2020;30;7;"#EC9221"
>=90 ans;soins intensifs & réanimations;19-07-2020;16;6;"#EB8626"
>=90 ans;soins intensifs & réanimations;26-07-2020;11;5;"#EB8626"
>=90 ans;soins intensifs & réanimations;02-08-2020;11;5;"#EB8626"
>=90 ans;soins intensifs & réanimations;09-08-2020;16;6;"#EB8626"
>=90 ans;soins intensifs & réanimations;16-08-2020;8;4;"#EA7A2A"
