name;category;date;y;z;color
60-69 ans;hospitalisations;26-04-2020;77;4676;"#ED9D1D"
60-69 ans;hospitalisations;03-05-2020;68;4160;"#ED9D1D"
60-69 ans;hospitalisations;10-05-2020;59;3612;"#ED9D1D"
60-69 ans;hospitalisations;17-05-2020;51;3125;"#EC9221"
60-69 ans;hospitalisations;24-05-2020;46;2780;"#EC9221"
60-69 ans;hospitalisations;31-05-2020;38;2322;"#EB8626"
60-69 ans;hospitalisations;07-06-2020;34;2050;"#EB8626"
60-69 ans;hospitalisations;14-06-2020;29;1799;"#EB8626"
60-69 ans;hospitalisations;21-06-2020;27;1660;"#EA7A2A"
60-69 ans;hospitalisations;28-06-2020;24;1486;"#EA7A2A"
60-69 ans;hospitalisations;05-07-2020;22;1350;"#EA7A2A"
60-69 ans;hospitalisations;12-07-2020;19;1174;"#E96F2E"
60-69 ans;hospitalisations;19-07-2020;18;1099;"#E96F2E"
60-69 ans;hospitalisations;26-07-2020;16;967;"#E86333"
60-69 ans;hospitalisations;02-08-2020;15;889;"#E86333"
60-69 ans;hospitalisations;09-08-2020;14;883;"#E86333"
60-69 ans;hospitalisations;16-08-2020;14;862;"#E75737"
60-69 ans;hospitalisations;23-08-2020;14;830;"#ffffff"
60-69 ans;hospitalisations;30-08-2020;13;811;"#3498db"
70-79 ans;hospitalisations;22-03-2020;24;1703;"#F0B813"
70-79 ans;hospitalisations;29-03-2020;64;4517;"#F0B813"
70-79 ans;hospitalisations;05-04-2020;93;6613;"#F0B813"
70-79 ans;hospitalisations;12-04-2020;100;7075;"#EEA918"
70-79 ans;hospitalisations;19-04-2020;96;6818;"#EEA918"
70-79 ans;hospitalisations;26-04-2020;89;6316;"#ED9D1D"
70-79 ans;hospitalisations;03-05-2020;81;5713;"#ED9D1D"
70-79 ans;hospitalisations;10-05-2020;71;5003;"#ED9D1D"
70-79 ans;hospitalisations;17-05-2020;61;4337;"#EC9221"
70-79 ans;hospitalisations;24-05-2020;54;3840;"#EC9221"
70-79 ans;hospitalisations;31-05-2020;46;3269;"#EB8626"
70-79 ans;hospitalisations;07-06-2020;40;2823;"#EB8626"
70-79 ans;hospitalisations;14-06-2020;35;2504;"#EB8626"
70-79 ans;hospitalisations;21-06-2020;32;2259;"#EA7A2A"
70-79 ans;hospitalisations;28-06-2020;28;2013;"#EA7A2A"
70-79 ans;hospitalisations;05-07-2020;26;1811;"#EA7A2A"
70-79 ans;hospitalisations;12-07-2020;23;1633;"#E96F2E"
70-79 ans;hospitalisations;19-07-2020;22;1546;"#E96F2E"
70-79 ans;hospitalisations;26-07-2020;19;1325;"#E86333"
70-79 ans;hospitalisations;02-08-2020;17;1208;"#E86333"
70-79 ans;hospitalisations;09-08-2020;16;1165;"#E86333"
70-79 ans;hospitalisations;16-08-2020;16;1127;"#E75737"
70-79 ans;hospitalisations;23-08-2020;15;1080;"#ffffff"
70-79 ans;hospitalisations;30-08-2020;15;1048;"#3498db"
80-89 ans;hospitalisations;22-03-2020;19;1469;"#F0B813"
80-89 ans;hospitalisations;29-03-2020;47;3684;"#F0B813"
80-89 ans;hospitalisations;05-04-2020;75;5904;"#F0B813"
80-89 ans;hospitalisations;12-04-2020;96;7540;"#EEA918"
80-89 ans;hospitalisations;19-04-2020;100;7862;"#EEA918"
80-89 ans;hospitalisations;26-04-2020;97;7660;"#ED9D1D"
80-89 ans;hospitalisations;03-05-2020;92;7243;"#ED9D1D"
80-89 ans;hospitalisations;10-05-2020;81;6364;"#ED9D1D"
80-89 ans;hospitalisations;17-05-2020;70;5465;"#EC9221"
80-89 ans;hospitalisations;24-05-2020;62;4851;"#EC9221"
80-89 ans;hospitalisations;31-05-2020;51;3972;"#EB8626"
80-89 ans;hospitalisations;07-06-2020;43;3403;"#EB8626"
80-89 ans;hospitalisations;14-06-2020;38;2975;"#EB8626"
80-89 ans;hospitalisations;21-06-2020;34;2651;"#EA7A2A"
80-89 ans;hospitalisations;28-06-2020;30;2361;"#EA7A2A"
80-89 ans;hospitalisations;05-07-2020;27;2124;"#EA7A2A"
80-89 ans;hospitalisations;12-07-2020;24;1890;"#E96F2E"
80-89 ans;hospitalisations;19-07-2020;22;1765;"#E96F2E"
80-89 ans;hospitalisations;26-07-2020;19;1474;"#E86333"
80-89 ans;hospitalisations;02-08-2020;17;1361;"#E86333"
80-89 ans;hospitalisations;09-08-2020;16;1266;"#E86333"
80-89 ans;hospitalisations;16-08-2020;16;1234;"#E75737"
80-89 ans;hospitalisations;23-08-2020;15;1186;"#ffffff"
80-89 ans;hospitalisations;30-08-2020;14;1122;"#3498db"
>=90 ans;hospitalisations;22-03-2020;13;553;"#F0B813"
>=90 ans;hospitalisations;29-03-2020;31;1318;"#F0B813"
>=90 ans;hospitalisations;05-04-2020;53;2281;"#F0B813"
>=90 ans;hospitalisations;12-04-2020;81;3457;"#EEA918"
>=90 ans;hospitalisations;19-04-2020;99;4214;"#EEA918"
>=90 ans;hospitalisations;26-04-2020;100;4276;"#ED9D1D"
>=90 ans;hospitalisations;03-05-2020;96;4124;"#ED9D1D"
>=90 ans;hospitalisations;10-05-2020;86;3686;"#ED9D1D"
>=90 ans;hospitalisations;17-05-2020;73;3123;"#EC9221"
>=90 ans;hospitalisations;24-05-2020;66;2820;"#EC9221"
>=90 ans;hospitalisations;31-05-2020;53;2287;"#EB8626"
>=90 ans;hospitalisations;07-06-2020;45;1914;"#EB8626"
>=90 ans;hospitalisations;14-06-2020;38;1623;"#EB8626"
>=90 ans;hospitalisations;21-06-2020;33;1412;"#EA7A2A"
>=90 ans;hospitalisations;28-06-2020;29;1226;"#EA7A2A"
>=90 ans;hospitalisations;05-07-2020;26;1101;"#EA7A2A"
>=90 ans;hospitalisations;12-07-2020;23;975;"#E96F2E"
>=90 ans;hospitalisations;19-07-2020;21;908;"#E96F2E"
>=90 ans;hospitalisations;26-07-2020;17;742;"#E86333"
>=90 ans;hospitalisations;02-08-2020;16;683;"#E86333"
>=90 ans;hospitalisations;09-08-2020;15;629;"#E86333"
>=90 ans;hospitalisations;16-08-2020;13;576;"#E75737"
>=90 ans;hospitalisations;23-08-2020;12;527;"#ffffff"
>=90 ans;hospitalisations;30-08-2020;12;512;"#3498db"
